pct_played_prior,catalog_size_at_play_date,interaction_pct_x_catalog,pct_played_recent_180,played,play_date_iso,song_title
25.49,233,5939.1700,9.09,1,2014-05-13,Mary’s Place
24.01,211,5066.1100,19.51,1,2010-01-23,Darlington County
28.48,139,3958.7200,0.00,0,2004-10-11,The Line
4.39,164,719.9600,0.00,0,2006-06-05,I’m Goin’ Down
82.35,222,18281.7000,82.35,1,2012-04-12,Jack of All Trades
93.75,112,10500.0000,93.75,1,1992-08-17,Roll of the Dice
93.62,76,7115.1200,85.92,1,1984-11-26,Prove It All Night
39.78,124,4932.7200,9.68,0,1996-05-01,If I Should Fall Behind
53.81,34,1829.5400,90.91,1,1978-06-26,Night
69.23,124,8584.5200,81.82,1,1996-01-10,Dry Lightning
91.38,151,13798.3800,94.64,1,2005-10-09,Reno
75.41,190,14327.9000,96.83,1,2009-10-09,Born to Run
66.36,222,14731.9200,87.30,1,2012-09-22,Badlands
1.89,222,419.5800,0.00,0,2012-03-18,I Wish I Were Blind
98.05,76,7451.8000,100.00,1,1985-06-04,Cadillac Ranch
70.67,112,7915.0400,79.17,1,1992-12-17,Bobby Jean
85.00,176,14960.0000,94.44,1,2007-10-30,Gypsy Biker
15.73,24,377.5200,0.00,0,1975-10-16,Wild Billy’s Circus Story
51.79,176,9115.0400,0.00,0,2008-03-03,Old Dan Tucker
0.12,190,22.8000,0.00,0,2009-04-10,The Angel
16.69,139,2319.9100,0.00,0,2002-07-23,No Surrender
21.82,176,3840.3200,40.00,1,2008-07-28,No Surrender
26.22,233,6109.2600,62.50,1,2016-02-02,Two Hearts
78.46,190,14907.4000,94.92,1,2009-11-10,The Rising
16.67,34,566.7800,0.00,0,1978-08-11,Does This Bus Stop at 82nd Street?
4.83,222,1072.2600,0.00,0,2013-03-22,All the Way Home
2.60,164,426.4000,0.00,0,2006-06-03,The E Street Shuffle
38.46,176,6768.9600,0.00,0,2008-07-07,Devils & Dust
86.14,54,4651.5600,95.00,1,1980-12-11,Jungleland
65.75,24,1578.0000,100.00,1,1976-04-07,Rosalita (Come Out Tonight)
0.00,211,0.0000,0.00,0,2010-01-22,Wrong Side of the Street
15.04,222,3338.8800,0.00,0,2012-03-02,Straight Time
19.30,88,1698.4000,0.00,0,1988-07-09,Night
66.15,151,9988.6500,8.57,0,2005-06-28,Into the Fire
3.68,176,647.6800,0.00,0,2007-09-25,Lost in the Flood
100.00,76,7600.0000,100.00,1,1984-06-21,Dancing in the Dark
21.55,124,2672.2000,2.86,0,1997-05-25,"4th of July, Asbury Park (Sandy)"
96.24,54,5196.9600,98.15,1,1981-01-28,Born to Run
8.20,233,1910.6000,9.52,1,2014-02-26,Save My Love
92.59,164,15184.7600,92.59,1,2006-06-14,Jacob’s Ladder
26.91,222,5974.0200,7.41,1,2013-05-14,Backstreets
19.83,176,3490.0800,14.58,1,2008-03-14,Adam Raised a Cain
17.84,190,3389.6000,16.33,0,2009-07-12,Growin’ Up
59.89,222,13295.5800,53.57,1,2013-03-22,Thunder Road
35.71,164,5856.4400,0.00,0,2006-05-07,Silver Palomino
95.83,222,21274.2600,95.83,1,2012-07-11,We Take Care of Our Own
29.21,233,6805.9300,91.18,1,2016-04-12,Cadillac Ranch
0.00,112,0.0000,0.00,0,1992-06-17,Pony Boy
25.68,190,4879.2000,0.00,0,2009-06-13,Jesse James
42.19,112,4725.2800,43.55,1,1992-11-13,Gloria’s Eyes
53.64,139,7455.9600,56.25,1,2002-08-20,Prove It All Night
47.85,190,9091.5000,0.00,1,2009-05-08,Bobby Jean
14.63,176,2574.8800,0.00,0,2007-12-04,Man’s Job
86.78,164,14231.9200,66.67,0,2006-05-02,The Rising
23.82,190,4525.8000,34.78,0,2009-07-05,She’s the One
29.66,76,2254.1600,0.00,0,1985-06-18,The Ties That Bind
3.74,176,658.2400,0.00,0,2008-03-02,Nothing Man
39.84,54,2151.3600,0.00,0,1980-10-18,Streets of Fire
11.30,88,994.4000,0.00,0,1988-09-05,Highway Patrolman
18.33,233,4270.8900,5.00,0,2014-04-06,You Can Look (but You Better Not Touch)
92.86,76,7057.3600,95.24,1,1984-09-14,Thunder Road
45.56,190,8656.4000,1.96,0,2009-07-19,Gypsy Biker
0.00,222,0.0000,0.00,1,2012-02-27,Wrecking Ball
19.11,124,2369.6400,2.44,0,2000-06-27,"4th of July, Asbury Park (Sandy)"
82.99,34,2821.6600,81.54,1,1978-09-12,Jungleland
13.08,139,1818.1200,5.00,0,2003-08-31,For You
13.50,124,1674.0000,0.00,0,1999-06-27,Wreck on the Highway
68.75,88,6050.0000,84.62,1,1988-03-20,One Step Up
43.64,112,4887.6800,0.00,0,1992-11-18,Backstreets
42.23,190,8023.7000,57.14,0,2009-04-16,Waitin’ on a Sunny Day
4.07,151,614.5700,3.51,0,2005-11-21,Used Cars
75.65,139,10515.3500,30.00,1,2003-09-13,Born in the U.S.A.
60.34,54,3258.3600,41.79,1,1981-07-13,The Ties That Bind
7.29,222,1618.3800,8.47,0,2012-11-19,Incident on 57th Street
97.71,76,7425.9600,98.67,1,1984-12-07,Out in the Street
97.73,76,7427.4800,98.70,1,1984-12-11,Out in the Street
41.28,176,7265.2800,0.00,0,2007-11-02,Glory Days
46.99,222,10431.7800,0.00,0,2012-03-09,Bobby Jean
18.18,112,2036.1600,0.00,0,1992-12-07,Adam Raised a Cain
28.44,164,4664.1600,45.00,0,2006-10-08,Atlantic City
63.16,24,1515.8400,60.42,1,1975-11-18,Jungleland
23.99,124,2974.7600,29.03,1,1996-12-02,Two Hearts
2.24,139,311.3600,0.00,0,2004-04-25,The New Timer
70.69,54,3817.2600,70.69,1,1981-02-04,Hungry Heart
27.63,190,5249.7000,17.46,0,2009-10-14,The Wrestler
24.29,222,5392.3800,35.42,0,2012-07-12,She’s the One
21.35,190,4056.5000,10.00,1,2009-05-19,I’m on Fire
87.14,54,4705.5600,98.46,1,1981-09-13,Hungry Heart
74.16,176,13052.1600,94.74,1,2008-06-16,Born to Run
9.34,233,2176.2200,3.70,0,2014-04-22,It’s Hard to Be a Saint in the City
71.59,76,5440.8400,29.41,0,1985-03-28,Darkness on the Edge of Town
75.36,54,4069.4400,75.36,1,1981-02-25,Hungry Heart
48.34,176,8507.8400,26.19,1,2008-06-25,Darkness on the Edge of Town
88.66,124,10993.8400,95.65,1,1996-11-13,Highway 29
85.03,151,12839.5300,60.00,1,2005-05-03,The Rising
25.00,24,600.0000,14.29,1,1975-10-31,For You
60.00,88,5280.0000,85.71,1,1988-03-08,Tougher Than the Rest
72.97,76,5545.7200,72.97,1,1984-12-02,Darlington County
87.50,222,19425.0000,87.50,1,2012-04-09,We Take Care of Our Own
23.58,190,4480.2000,0.00,0,2009-09-12,Old Dan Tucker
16.86,112,1888.3200,0.00,0,1993-04-15,Reason to Believe
0.00,222,0.0000,0.00,0,2013-05-04,Eyes on the Prize
19.66,176,3460.1600,8.00,1,2008-04-30,Adam Raised a Cain
80.51,34,2737.3400,50.00,1,1978-06-24,Jungleland
11.70,139,1626.3000,0.00,0,2003-03-10,All That Heaven Will Allow
8.58,124,1063.9200,0.00,0,1996-10-25,Stolen Car
46.70,124,5790.8000,0.00,0,1996-10-17,Souls of the Departed
30.61,24,734.6400,37.50,1,1975-10-26,Backstreets
73.24,76,5566.2400,18.52,1,1984-12-17,Darkness on the Edge of Town
13.24,176,2330.2400,0.00,0,2007-11-09,Souls of the Departed
1.16,222,257.5200,2.38,0,2013-09-14,Queen of the Supermarket
0.25,176,44.0000,0.00,0,2008-06-27,Cross My Heart
85.56,124,10609.4400,86.36,1,1996-10-25,Balboa Park
33.14,176,5832.6400,0.00,0,2008-08-30,John Henry
0.91,211,192.0100,0.00,0,2010-11-16,Mary Queen of Arkansas
85.82,24,2059.6800,95.83,1,1977-02-08,Thunder Road
1.91,76,145.1600,0.00,0,1984-07-09,Mary Queen of Arkansas
6.85,222,1520.7000,7.69,1,2012-07-21,The Promise
92.31,222,20492.8200,92.31,1,2012-05-13,We Take Care of Our Own
8.90,176,1566.4000,0.00,0,2008-03-10,Wreck on the Highway
71.28,139,9907.9200,60.00,1,2004-10-05,Badlands
38.77,88,3411.7600,8.33,1,1988-07-14,Downbound Train
72.33,24,1735.9200,92.19,1,1975-12-21,Spirit in the Night
25.08,88,2207.0400,0.00,0,1988-03-09,I’m a Rocker
95.45,54,5154.3000,95.45,1,1980-12-18,Out in the Street
60.41,124,7490.8400,91.84,1,1996-03-19,Darkness on the Edge of Town
45.02,124,5582.4800,0.00,1,1999-04-19,Jungleland
4.18,233,973.9400,0.00,0,2016-04-03,Maria’s Bed
2.07,151,312.5700,0.00,0,2005-06-02,The New Timer
95.38,88,8393.4400,93.33,1,1988-04-25,Born in the U.S.A.
50.99,76,3875.2400,67.92,1,1985-09-18,Downbound Train
90.87,88,7996.5600,75.00,1,1988-10-07,Dancing in the Dark
14.06,222,3121.3200,3.57,0,2013-03-20,"4th of July, Asbury Park (Sandy)"
14.75,233,3436.7500,86.67,1,2016-02-21,The Ties That Bind
61.76,24,1482.2400,84.00,1,1975-09-20,Tenth Avenue Freeze‐Out
0.30,164,49.2000,0.00,0,2006-06-14,Cross My Heart
43.40,176,7638.4000,48.89,1,2008-07-04,Prove It All Night
95.43,24,2290.3200,0.00,1,1977-12-31,Born to Run
4.05,222,899.1000,3.57,0,2013-03-22,Blinded by the Light
5.13,76,389.8800,0.00,0,1984-12-07,The E Street Shuffle
49.25,176,8668.0000,18.42,0,2007-12-12,Darkness on the Edge of Town
12.77,112,1430.2400,0.00,0,1993-05-01,Real Man
1.14,124,141.3600,5.88,0,2000-11-03,Mary Queen of Arkansas
67.26,176,11837.7600,87.80,1,2008-11-02,The Promised Land
68.07,139,9461.7300,47.50,1,2003-02-28,The Promised Land
26.29,112,2944.4800,0.00,0,1993-05-01,Two Faces
64.00,76,4864.0000,64.00,1,1984-10-15,Darlington County
92.05,190,17489.5000,91.53,1,2009-11-13,Working on a Dream
5.17,222,1147.7400,17.07,1,2013-09-21,I’m Goin’ Down
8.44,164,1384.1600,0.00,0,2006-10-04,Does This Bus Stop at 82nd Street?
89.13,176,15686.8800,95.35,1,2008-03-02,Last to Die
41.33,54,2231.8200,32.35,0,1981-07-15,"4th of July, Asbury Park (Sandy)"
0.00,164,0.0000,0.00,0,2006-06-03,Shenandoah
51.94,124,6440.5600,0.00,0,1997-02-12,Brilliant Disguise
90.24,176,15882.2400,92.11,1,2008-06-14,Long Walk Home
86.89,124,10774.3600,87.50,1,1997-02-11,Dry Lightning
79.11,124,9809.6400,8.33,1,1999-03-19,Born to Run
10.78,233,2511.7400,0.00,0,2016-03-28,My Beautiful Reward
17.14,76,1302.6400,0.00,0,1984-08-26,The Price You Pay
32.43,176,5707.6800,11.76,1,2008-07-17,Cadillac Ranch
91.86,222,20392.9200,93.10,1,2012-11-12,Death to My Hometown
65.91,164,10809.2400,27.91,0,2006-11-09,Devils & Dust
3.86,54,208.4400,0.00,0,1981-02-28,Meeting Across the River
47.10,24,1130.4000,87.50,1,1975-02-23,Rosalita (Come Out Tonight)
57.14,151,8628.1400,57.14,0,2005-06-16,Maria’s Bed
2.78,222,617.1600,7.02,0,2012-11-15,Drive All Night
19.32,124,2395.6800,0.00,0,1996-11-08,Gloria’s Eyes
93.10,112,10427.2000,93.10,1,1992-08-10,Roll of the Dice
25.42,222,5643.2400,13.21,0,2012-07-22,Atlantic City
0.00,233,0.0000,0.00,1,2014-02-19,Dream Baby Dream
2.55,222,566.1000,0.00,0,2013-07-03,Walk Like a Man
11.01,211,2323.1100,0.00,0,2010-11-03,Tougher Than the Rest
87.93,88,7737.8400,96.23,1,1988-06-29,All That Heaven Will Allow
48.45,233,11288.8500,90.00,1,2014-04-29,Dancing in the Dark
84.83,88,7465.0400,100.00,0,1988-06-13,Cover Me
2.87,176,505.1200,2.00,1,2008-03-17,Meeting Across the River
20.33,139,2825.8700,0.00,0,2002-07-26,Living Proof
47.53,233,11074.4900,75.00,1,2014-01-28,Dancing in the Dark
1.15,222,255.3000,0.00,0,2013-03-18,Real Man
51.46,124,6381.0400,84.85,1,1999-06-15,Prove It All Night
23.68,176,4167.6800,0.00,0,2008-08-16,Johnny 99
20.42,139,2838.3800,46.67,1,2002-11-21,She’s the One
84.54,88,7439.5200,97.56,1,1988-05-19,Cover Me
13.97,112,1564.6400,0.00,0,1993-03-23,Kitty’s Back
32.27,176,5679.5200,20.00,0,2007-10-02,Two Hearts
15.38,222,3414.3600,0.00,0,2012-12-10,Across the Border
14.60,151,2204.6000,9.09,0,2005-10-07,Living Proof
32.80,190,6232.0000,19.44,1,2009-06-05,Youngstown
26.57,88,2338.1600,96.00,1,1988-06-22,She’s the One
0.00,222,0.0000,0.00,0,2012-05-15,Breakaway
2.25,233,524.2500,0.00,0,2014-04-29,Paradise
87.96,139,12226.4400,87.50,1,2003-07-15,Lonesome Day
95.37,112,10681.4400,96.43,1,1993-06-24,Lucky Town
97.95,76,7444.2000,100.00,1,1985-03-31,Cadillac Ranch
21.35,139,2967.6500,0.00,0,2003-08-13,Lucky Town
47.45,151,7164.9500,63.64,1,2005-05-07,Youngstown
19.44,222,4315.6800,30.00,1,2012-04-09,Because the Night
81.25,124,10075.0000,50.00,1,1996-11-12,The Ghost of Tom Joad
21.06,176,3706.5600,40.91,1,2008-05-23,No Surrender
12.20,54,658.8000,12.20,1,1980-12-12,Fade Away
7.91,139,1099.4900,0.00,0,2003-05-26,Soul Driver
79.31,124,9834.4400,57.14,1,1996-10-21,Youngstown
72.58,54,3919.3200,72.58,1,1981-02-13,Hungry Heart
66.82,176,11760.3200,95.00,1,2008-06-21,The Promised Land
12.11,124,1501.6400,17.74,1,1999-09-08,The Ties That Bind
73.45,124,9107.8000,100.00,1,2000-05-04,Thunder Road
33.82,112,3787.8400,0.00,0,1992-06-15,Two Hearts
25.35,176,4461.6000,0.00,0,2007-11-26,Johnny 99
25.88,190,4917.2000,90.48,1,2009-06-28,Johnny 99
78.96,139,10975.4400,63.16,1,2002-08-25,Born in the U.S.A.
34.21,76,2599.9600,92.45,1,1985-09-19,Working on the Highway
30.30,222,6726.6000,0.00,1,2012-03-09,My City of Ruins
17.96,124,2227.0400,0.00,0,1999-08-06,My Best Was Never Good Enough
97.32,76,7396.3200,94.34,1,1985-09-30,Out in the Street
97.20,34,3304.8000,97.56,1,1978-12-28,The Promised Land
57.89,54,3126.0600,57.89,1,1980-12-08,Stolen Car
21.08,190,4005.2000,15.25,0,2009-11-10,I’m on Fire
43.85,34,1490.9000,85.71,1,1978-08-18,Growin’ Up
82.76,124,10262.2400,92.31,1,1996-04-11,Across the Border
73.84,176,12995.8400,96.08,1,2008-03-28,Born to Run
0.00,124,0.0000,0.00,0,1997-02-12,Valentine’s Day
94.44,54,5099.7600,94.44,1,1980-10-30,Crush on You
34.16,139,4748.2400,0.00,0,2002-08-10,Brilliant Disguise
30.34,76,2305.8400,22.97,1,1985-01-15,Used Cars
0.69,139,95.9100,2.22,0,2003-12-08,Let’s Be Friends (Skin to Skin)
95.85,34,3258.9000,100.00,1,1978-06-17,Born to Run
0.00,233,0.0000,0.00,0,2014-04-08,Someday (We’ll Be Together)
26.98,222,5989.5600,3.57,0,2013-03-22,Two Hearts
15.80,124,1959.2000,7.69,0,1997-02-17,Reason to Believe
15.34,222,3405.4800,0.00,0,2012-07-05,Sinaloa Cowboys
56.00,16,896.0000,57.50,1,1974-07-25,Spirit in the Night
2.77,151,418.2700,0.00,0,2005-05-03,The E Street Shuffle
80.00,34,2720.0000,58.62,1,1978-07-12,Jungleland
25.67,124,3183.0800,0.00,0,2000-05-08,Spare Parts
28.56,190,5426.4000,6.25,1,2009-10-17,Two Hearts
49.26,76,3743.7600,2.33,1,1985-07-04,Two Hearts
7.27,233,1693.9100,0.00,0,2014-04-24,The Wrestler
11.65,139,1619.3500,0.00,0,2002-08-01,Wreck on the Highway
42.98,222,9541.5600,3.57,0,2013-03-16,Darkness on the Edge of Town
5.64,233,1314.1200,91.18,1,2016-04-12,Stolen Car
13.22,151,1996.2200,87.50,1,2005-05-17,Further On (up the Road)
98.46,76,7482.9600,100.00,1,1985-07-07,Born in the U.S.A.
88.19,54,4762.2600,81.82,1,1980-10-17,Racing in the Street
32.43,76,2464.6800,36.49,1,1985-01-27,Growin’ Up
4.42,190,839.8000,0.00,0,2009-05-19,Stolen Car
2.51,124,311.2400,0.00,0,1997-02-11,Fade Away
13.93,112,1560.1600,0.00,0,1993-04-04,Kitty’s Back
91.04,54,4916.1600,91.04,1,1981-02-22,Independence Day
22.38,190,4252.2000,0.00,0,2009-09-21,Worlds Apart
25.48,233,5936.8400,57.14,1,2014-01-26,Darlington County
97.96,112,10971.5200,97.96,1,1992-10-06,Living Proof
12.30,190,2337.0000,0.00,0,2009-07-05,57 Channels (and Nothin’ On)
97.29,54,5253.6600,100.00,1,1981-06-05,Badlands
18.24,233,4249.9200,18.75,0,2014-05-03,Adam Raised a Cain
87.72,88,7719.3600,96.15,1,1988-06-28,Spare Parts
48.37,190,9190.3000,93.65,1,2009-10-02,Waitin’ on a Sunny Day
17.14,112,1919.6800,0.00,0,1992-10-15,The Ties That Bind
98.80,88,8694.4000,100.00,1,1987-12-13,Glory Days
28.21,233,6572.9300,50.00,1,2014-02-11,Spirit in the Night
20.86,190,3963.4000,0.00,0,2009-05-02,The Hitter
46.62,76,3543.1200,61.11,1,1985-08-09,Downbound Train
76.76,124,9518.2400,0.00,0,1996-11-08,Glory Days
2.76,176,485.7600,0.00,0,2007-09-28,Drive All Night
25.30,124,3137.2000,0.00,0,2001-11-03,Human Touch
32.17,124,3989.0800,81.40,1,1999-07-20,Working on the Highway
19.83,124,2458.9200,9.38,1,1999-11-28,She’s the One
21.10,164,3460.4000,76.47,1,2006-05-27,You Can Look (but You Better Not Touch)
75.36,222,16729.9200,55.56,1,2012-04-04,The Rising
83.33,176,14666.0800,93.75,1,2007-10-26,Livin’ in the Future
97.18,76,7385.6800,100.00,1,1985-03-21,The Promised Land
1.54,176,271.0400,0.00,1,2008-04-14,Terry’s Song
38.24,76,2906.2400,0.00,0,1984-11-08,The Ties That Bind
9.74,222,2162.2800,0.00,0,2012-06-17,Living Proof
6.27,233,1460.9100,0.00,0,2016-04-14,All That Heaven Will Allow
13.11,16,209.7600,33.33,0,1974-02-01,The E Street Shuffle
79.70,124,9882.8000,90.62,1,1999-06-13,Born to Run
25.94,190,4928.6000,9.09,0,2009-04-07,Spirit in the Night
37.56,190,7136.4000,0.00,0,2009-10-25,Devil’s Arcade
8.20,54,442.8000,0.00,0,1980-10-24,Lost in the Flood
14.12,124,1750.8800,0.00,0,1999-04-17,Wreck on the Highway
89.47,151,13509.9700,89.47,1,2005-05-28,Matamoros Banks
22.92,76,1741.9200,22.92,1,1984-09-24,I’m Goin’ Down
20.06,151,3029.0600,0.00,0,2005-08-01,She’s the One
31.20,139,4336.8000,0.00,0,2003-06-25,Highway 29
40.00,176,7040.0000,40.00,1,2007-09-28,Long Walk Home
6.24,151,942.2400,0.00,0,2005-11-08,Gloria’s Eyes
21.58,76,1640.0800,2.38,1,1985-08-21,Used Cars
31.87,190,6055.3000,0.00,0,2009-01-18,Old Dan Tucker
2.97,190,564.3000,0.00,0,2009-10-20,Walk Like a Man
85.29,88,7505.5200,93.55,1,1988-04-27,One Step Up
25.00,190,4750.0000,25.00,1,2009-03-24,The Wrestler
52.23,24,1253.5200,63.89,1,1976-08-05,"4th of July, Asbury Park (Sandy)"
23.45,190,4455.5000,0.00,0,2009-07-11,Reno
31.12,124,3858.8800,0.00,0,1999-10-25,Leap of Faith
1.96,16,31.3600,5.00,1,1973-12-06,Kitty’s Back
79.37,222,17620.1400,81.97,1,2012-08-24,Jack of All Trades
0.00,164,0.0000,0.00,0,2006-05-28,O Mary Don’t You Weep
9.52,112,1066.2400,9.84,0,1992-11-10,With Every Wish
12.73,124,1578.5200,0.00,0,2000-04-08,It’s Hard to Be a Saint in the City
33.33,54,1799.8200,33.33,1,1980-10-04,Wreck on the Highway
17.65,76,1341.4000,0.00,0,1984-08-20,Streets of Fire
32.14,233,7488.6200,80.95,1,2014-04-08,The Ghost of Tom Joad
72.07,139,10017.7300,61.36,1,2003-05-27,Thunder Road
88.10,54,4757.4000,88.10,1,1980-12-15,The Ties That Bind
14.80,233,3448.4000,0.00,0,2015-05-16,Reason to Believe
31.14,190,5916.6000,14.29,1,2009-10-02,Cadillac Ranch
71.17,139,9892.6300,95.00,1,2003-08-30,Badlands
39.17,190,7442.3000,25.00,1,2009-04-22,Glory Days
35.82,176,6304.3200,0.00,0,2008-10-16,Empty Sky
20.00,151,3020.0000,20.00,1,2005-06-20,All I’m Thinkin’ About
50.00,54,2700.0000,50.00,1,1980-10-06,The River
75.18,222,16689.9600,86.67,1,2012-07-05,Born to Run
60.00,176,10560.0000,0.00,0,2007-12-01,Pay Me My Money Down
15.52,34,527.6800,15.52,1,1978-08-30,Streets of Fire
78.63,190,14939.7000,0.00,0,2009-04-22,Last to Die
87.80,151,13257.8000,87.80,1,2005-07-20,Long Time Comin’
27.26,124,3380.2400,72.22,1,1999-06-20,Darlington County
25.32,139,3519.4800,0.00,0,2003-06-28,Johnny 99
17.76,139,2468.6400,0.00,0,2003-04-28,"4th of July, Asbury Park (Sandy)"
13.52,151,2041.5200,89.47,1,2005-07-14,Reason to Believe
90.32,88,7948.1600,96.49,1,1988-07-09,Brilliant Disguise
87.93,139,12222.2700,89.29,1,2003-08-02,Mary’s Place
31.49,190,5983.1000,12.77,0,2009-07-08,Cadillac Ranch
47.83,76,3635.0800,47.83,1,1984-09-21,Cover Me
0.00,112,0.0000,0.00,0,1992-05-06,Soul Driver
1.38,124,171.1200,0.00,0,1996-01-23,Cross My Heart
22.22,139,3088.5800,6.00,1,2003-07-18,You Can Look (but You Better Not Touch)
12.72,233,2963.7600,0.00,0,2014-02-16,Old Dan Tucker
96.15,34,3269.1000,96.15,1,1978-07-07,The Promised Land
34.06,124,4223.4400,0.00,0,1996-01-28,Sherry Darling
30.45,233,7094.8500,0.00,0,2016-03-22,We Are Alive
82.65,54,4463.1000,92.42,1,1981-05-26,You Can Look (but You Better Not Touch)
7.07,233,1647.3100,0.00,0,2016-01-29,Local Hero
5.68,139,789.5200,0.00,0,2003-09-18,Stolen Car
25.27,24,606.4800,4.35,0,1977-02-07,Incident on 57th Street
71.55,176,12592.8000,91.89,1,2007-12-10,The Rising
98.57,112,11039.8400,100.00,1,1992-11-30,57 Channels (and Nothin’ On)
91.58,176,16118.0800,94.00,1,2008-07-15,Last to Die
81.50,124,10106.0000,100.00,1,2000-06-17,Born to Run
56.29,76,4278.0400,0.00,0,1984-08-09,Wreck on the Highway
14.67,88,1290.9600,92.59,1,1988-04-20,Adam Raised a Cain
36.68,164,6015.5200,0.00,0,2006-11-14,Jungleland
60.01,222,13322.2200,51.85,1,2012-10-19,Thunder Road
77.66,34,2640.4400,98.51,1,1978-09-15,Rosalita (Come Out Tonight)
60.92,176,10721.9200,24.49,0,2008-04-23,Thunder Road
44.04,139,6121.5600,95.08,1,2003-09-14,Dancing in the Dark
37.87,112,4241.4400,23.94,0,1992-12-13,Darlington County
15.26,190,2899.4000,0.00,0,2009-04-28,"4th of July, Asbury Park (Sandy)"
20.88,16,334.0800,25.00,0,1974-05-24,"4th of July, Asbury Park (Sandy)"
1.86,124,230.6400,8.93,1,1999-08-21,Meeting Across the River
0.00,88,0.0000,0.00,0,1988-03-17,Valentine’s Day
35.44,139,4926.1600,0.00,0,2003-02-28,The Line
92.91,222,20626.0200,96.67,1,2013-06-26,Death to My Hometown
16.84,151,2542.8400,0.00,0,2005-04-25,My Beautiful Reward
32.78,151,4949.7800,0.00,0,2005-11-08,Cover Me
13.61,176,2395.3600,7.32,1,2008-06-23,Point Blank
9.95,124,1233.8000,0.00,0,2000-05-27,I’m a Rocker
25.45,124,3155.8000,0.00,0,1999-09-15,Living Proof
2.71,139,376.6900,0.00,0,2003-03-10,The New Timer
14.11,112,1580.3200,0.00,0,1992-12-02,Kitty’s Back
91.67,222,20350.7400,91.67,1,2012-06-07,Death to My Hometown
77.40,88,6811.2000,97.30,1,1988-05-10,Rosalita (Come Out Tonight)
38.54,34,1310.3600,42.35,1,1978-12-03,Streets of Fire
2.43,139,337.7700,0.00,0,2003-09-07,Drive All Night
4.38,222,972.3600,0.00,0,2013-07-20,This Depression
100.00,76,7600.0000,100.00,1,1984-07-02,Dancing in the Dark
57.14,222,12685.0800,0.00,0,2012-03-29,Outlaw Pete
25.00,211,5275.0000,60.00,1,2010-12-07,Save My Love
81.25,76,6175.0000,81.25,1,1984-07-23,Bobby Jean
22.65,139,3148.3500,4.65,0,2003-04-14,Adam Raised a Cain
95.48,88,8402.2400,96.97,1,1988-05-03,Born in the U.S.A.
90.91,176,16000.1600,96.08,1,2008-03-22,Radio Nowhere
44.44,222,9865.6800,44.44,0,2012-03-26,Shackled and Drawn
70.36,124,8724.6400,0.00,0,1999-03-15,Thunder Road
20.15,222,4473.3000,0.00,1,2012-05-28,I’m on Fire
67.12,54,3624.4800,66.67,1,1980-10-04,Tenth Avenue Freeze‐Out
79.77,76,6062.5200,40.54,1,1985-06-15,Rosalita (Come Out Tonight)
7.80,222,1731.6000,0.00,0,2012-07-12,Leah
92.06,88,8101.2800,96.88,1,1988-05-02,Hungry Heart
18.62,139,2588.1800,0.00,0,2002-09-22,Mansion on the Hill
1.74,190,330.6000,1.69,0,2009-11-03,Fade Away
89.66,151,13538.6600,89.66,1,2005-06-19,Reno
33.45,124,4147.8000,0.00,0,1999-06-05,Human Touch
13.30,164,2181.2000,0.00,0,2006-05-27,For You
40.59,211,8564.4900,9.76,0,2010-01-23,The River
41.17,222,9139.7400,66.67,1,2013-05-16,Hungry Heart
57.89,222,12851.5800,57.89,1,2012-04-16,Land of Hope and Dreams
17.58,222,3902.7600,0.00,0,2012-05-30,John Henry
39.76,233,9264.0800,31.82,1,2014-04-10,The River
65.05,88,5724.4000,0.00,0,1988-04-04,Johnny 99
92.19,176,16225.4400,96.08,1,2008-04-13,Radio Nowhere
21.49,112,2406.8800,5.71,0,1993-05-01,Point Blank
55.41,76,4211.1600,55.41,1,1984-12-02,Johnny 99
11.66,222,2588.5200,0.00,0,2012-07-28,Further On (up the Road)
46.13,151,6965.6300,40.00,1,2005-05-27,The River
74.89,233,17449.3700,66.67,1,2014-02-26,The Rising
13.02,176,2291.5200,7.14,0,2007-11-18,Tougher Than the Rest
17.65,16,282.4000,35.00,0,1973-12-06,"4th of July, Asbury Park (Sandy)"
2.98,164,488.7200,0.00,0,2006-06-16,Meeting Across the River
41.96,190,7972.4000,20.97,0,2009-10-08,Prove It All Night
1.71,124,212.0400,0.00,0,1997-02-11,The Long Goodbye
8.16,233,1901.2800,88.00,1,2016-03-17,Wreck on the Highway
9.03,190,1715.7000,0.00,0,2009-06-30,Real World
8.00,124,992.0000,0.00,0,1997-05-15,Stolen Car
5.56,124,689.4400,2.50,0,1997-01-29,I Wanna Marry You
11.27,222,2501.9400,1.56,0,2012-09-08,Independence Day
92.31,54,4984.7400,97.22,1,1981-03-02,Thunder Road
52.54,124,6514.9600,15.00,0,1997-01-29,The River
35.23,124,4368.5200,100.00,1,1999-11-09,Two Hearts
14.89,16,238.2400,8.70,1,1973-10-31,Lost in the Flood
63.25,124,7843.0000,30.23,0,1997-02-04,Youngstown
90.48,76,6876.4800,90.48,1,1984-11-11,Atlantic City
52.70,76,4005.2000,0.00,0,1984-07-05,The Ties That Bind
52.75,124,6541.0000,0.00,0,1996-11-14,Dancing in the Dark
82.35,139,11446.6500,80.95,1,2003-05-08,You’re Missing
38.55,76,2929.8000,27.03,0,1984-09-05,I’m a Rocker
9.09,176,1599.8400,0.00,0,2008-10-04,All the Way Home
